"","fips","month","av_tem"
"9774","35057",4,51.3
"9775","35057",5,61.9
"9776","35057",6,69.1
"9777","35057",7,73.6
"9778","35057",8,73.1
"9779","35057",9,62
"9780","35057",10,53.3
"9781","35061",1,37.1
"9782","35061",2,40
"9783","35061",3,49.8
"9784","35061",4,56.6
"9785","35061",5,67.7
"9786","35061",6,73.8
"9787","35061",7,78.4
"9788","35061",8,78
"9789","35061",9,66.6
"9790","35061",10,57.5
"9791","36001",1,26.75
"9792","36001",2,24.7
"9793","36001",3,36.15
"9794","36001",4,39.7
"9795","36001",5,52.95
"9796","36001",6,62.9
"9797","36001",7,69.75
"9798","36001",8,67.75
"9799","36001",9,57.45
"9800","36001",10,45.95
"9801","36005",1,38.8
"9802","36005",2,39.2
"9803","36005",3,46.8
"9804","36005",4,49.1
"9805","36005",5,59.6
"9806","36005",6,73.2
"9807","36005",7,80.1
"9808","36005",8,77
"9809","36005",9,68.5
"9810","36005",10,57.9
"9811","36007",1,28.9
"9812","36007",2,28.4
"9813","36007",3,38.1
"9814","36007",4,40.9
"9815","36007",5,53.9
"9816","36007",6,64.7
"9817","36007",7,72.8
"9818","36007",8,68.7
"9819","36007",9,59.8
"9820","36007",10,50
"9821","36009",1,28.4
"9822","36009",2,27.7
"9823","36009",3,39.4
"9824","36009",4,41.2
"9825","36009",5,53.7
"9826","36009",6,64.7
"9827","36009",7,71.7
"9828","36009",8,67.5
"9829","36009",9,58.9
"9830","36009",10,48.6
"9831","36011",1,29.2
"9832","36011",2,27.4
"9833","36011",3,38.4
"9834","36011",4,41.2
"9835","36011",5,54.7
"9836","36011",6,66.3
"9837","36011",7,73.7
"9838","36011",8,69.9
"9839","36011",9,60.7
"9840","36011",10,50.3
"9841","36015",1,30
"9842","36015",2,28.7
"9843","36015",3,39
"9844","36015",4,41.7
"9845","36015",5,54.6
"9846","36015",6,65.5
"9847","36015",7,73.4
"9848","36015",8,70.3
"9849","36015",9,60.5
"9850","36015",10,50.8
"9851","36017",1,28
"9852","36017",2,27.2
"9853","36017",3,36.7
"9854","36017",4,40.2
"9855","36017",5,52.8
"9856","36017",6,63.1
"9857","36017",7,71.6
"9858","36017",8,67.1
"9859","36017",9,58.1
"9860","36017",10,48.6
"9861","36023",1,27.5
"9862","36023",2,26.1
"9863","36023",3,36.4
"9864","36023",4,39.4
"9865","36023",5,52.7
"9866","36023",6,63.6
"9867","36023",7,71.7
"9868","36023",8,67.7
"9869","36023",9,58.4
"9870","36023",10,48.3
"9871","36027",1,32
"9872","36027",2,33.1
"9873","36027",3,42
"9874","36027",4,45.3
"9875","36027",5,57.5
"9876","36027",6,69.7
"9877","36027",7,77.1
"9878","36027",8,73.1
"9879","36027",9,63.5
"9880","36027",10,53.6
"9881","36029",1,32.1
"9882","36029",2,29.7333333333333
"9883","36029",3,41.1333333333333
"9884","36029",4,43.8666666666667
"9885","36029",5,56.0666666666667
"9886","36029",6,67.9
"9887","36029",7,75.2333333333333
"9888","36029",8,71
"9889","36029",9,62.8333333333333
"9890","36029",10,51.5
"9891","36043",1,24
"9892","36043",2,22.5
"9893","36043",3,33.1
"9894","36043",4,38.7
"9895","36043",5,52.3
"9896","36043",6,62.7
"9897","36043",7,70.6
"9898","36043",8,66.2
"9899","36043",9,57.4
"9900","36043",10,46
"9901","36061",1,39.1
"9902","36061",2,39.6
"9903","36061",3,47.2
"9904","36061",4,49.4
"9905","36061",5,59.9
"9906","36061",6,73.6
"9907","36061",7,80.4
"9908","36061",8,77.3
"9909","36061",9,68.7
"9910","36061",10,58
"9911","36063",1,31.1
"9912","36063",2,28.4
"9913","36063",3,40
"9914","36063",4,42.8
"9915","36063",5,55.2
"9916","36063",6,67.5
"9917","36063",7,75.9
"9918","36063",8,71.6
"9919","36063",9,62.4
"9920","36063",10,50.8
"9921","36067",1,29
"9922","36067",2,27.3
"9923","36067",3,38.2
"9924","36067",4,41.9
"9925","36067",5,55
"9926","36067",6,66.4
"9927","36067",7,74.2
"9928","36067",8,70.4
"9929","36067",9,61
"9930","36067",10,49.9
"9931","36069",1,30
"9932","36069",2,27.9
"9933","36069",3,39.1
"9934","36069",4,41.3
"9935","36069",5,55
"9936","36069",6,66.8
"9937","36069",7,74
"9938","36069",8,69.8
"9939","36069",9,60.8
"9940","36069",10,50.5
"9941","36073",1,25.55
"9942","36073",2,23.4
"9943","36073",3,34.9
"9944","36073",4,39.35
"9945","36073",5,53.05
"9946","36073",6,64.75
"9947","36073",7,72.35
"9948","36073",8,67.3
"9949","36073",9,59.05
"9950","36073",10,47.8
"9951","36075",1,27.9
"9952","36075",2,26.2
"9953","36075",3,37.4
"9954","36075",4,41.8
"9955","36075",5,54.6
"9956","36075",6,66
"9957","36075",7,74
"9958","36075",8,69.8
"9959","36075",9,60.8
"9960","36075",10,49.6
"9961","36081",1,38.9
"9962","36081",2,39.5
"9963","36081",3,46.9
"9964","36081",4,48.9
"9965","36081",5,59.1
"9966","36081",6,72.8
"9967","36081",7,79.8
"9968","36081",8,76.8
"9969","36081",9,68.5
"9970","36081",10,57.9
"9971","36083",1,29.3
"9972","36083",2,28.6
"9973","36083",3,38.7
"9974","36083",4,43.2
"9975","36083",5,56.5
"9976","36083",6,66.8
"9977","36083",7,74.2
"9978","36083",8,69.2
"9979","36083",9,60.6
"9980","36083",10,50.8
"9981","36087",1,34.7
"9982","36087",2,35.6
"9983","36087",3,43.7
"9984","36087",4,46.9
"9985","36087",5,58.3
"9986","36087",6,70.7
"9987","36087",7,77.9
"9988","36087",8,74.6
"9989","36087",9,65.6
"9990","36087",10,55.2
"9991","36089",1,23.6
"9992","36089",2,21.8
"9993","36089",3,34.1
"9994","36089",4,39.9
"9995","36089",5,53.2
"9996","36089",6,64.7
"9997","36089",7,73
"9998","36089",8,67
"9999","36089",9,57.3
"10000","36089",10,46.4
"10001","36091",1,27.5
"10002","36091",2,26.5
"10003","36091",3,37.4
"10004","36091",4,42.9
"10005","36091",5,55.7
"10006","36091",6,66.6
"10007","36091",7,73.7
"10008","36091",8,68.9
"10009","36091",9,59.5
"10010","36091",10,49.7
"10011","36093",1,28.5
"10012","36093",2,28.4
"10013","36093",3,39
"10014","36093",4,43.5
"10015","36093",5,56.8
"10016","36093",6,67.3
"10017","36093",7,74.5
"10018","36093",8,69.6
"10019","36093",9,60.6
"10020","36093",10,50.3
"10021","36095",1,26.9
"10022","36095",2,27.8
"10023","36095",3,37.4
"10024","36095",4,41
"10025","36095",5,54.4
"10026","36095",6,64
"10027","36095",7,72
"10028","36095",8,67.9
"10029","36095",9,59.3
"10030","36095",10,48.6
"10031","36099",1,31.8
"10032","36099",2,29.7
"10033","36099",3,40.75
"10034","36099",4,44.1
"10035","36099",5,56.8
"10036","36099",6,69
"10037","36099",7,75.9
"10038","36099",8,71.5
"10039","36099",9,62.9
"10040","36099",10,51.6
"10041","36107",1,29.2
"10042","36107",2,28.5
"10043","36107",3,38.65
"10044","36107",4,41
"10045","36107",5,53.8
"10046","36107",6,64.6
"10047","36107",7,72.35
"10048","36107",8,69.25
"10049","36107",9,59.75
"10050","36107",10,49.8
"10051","36109",1,28.6
"10052","36109",2,27.1
"10053","36109",3,37.9
"10054","36109",4,40.5
"10055","36109",5,54
"10056","36109",6,65
"10057","36109",7,72.8
"10058","36109",8,69.2
"10059","36109",9,60.1
"10060","36109",10,50
"10061","36111",1,30.3
"10062","36111",2,31.2
"10063","36111",3,40.1
"10064","36111",4,43
"10065","36111",5,55.5
"10066","36111",6,66.5
"10067","36111",7,74.1
"10068","36111",8,70.4
"10069","36111",9,61.1
"10070","36111",10,51.9
"10071","36119",1,35.3
"10072","36119",2,36
"10073","36119",3,44
"10074","36119",4,47.1
"10075","36119",5,58.1
"10076","36119",6,70.9
"10077","36119",7,78.1
"10078","36119",8,74.6
"10079","36119",9,65.9
"10080","36119",10,55.8
"10081","36121",1,32.4
"10082","36121",2,32.3
"10083","36121",3,42.5333333333333
"10084","36121",4,44.2333333333333
"10085","36121",5,55.7
"10086","36121",6,66.3333333333333
"10087","36121",7,73.8666666666667
"10088","36121",8,70.2666666666667
"10089","36121",9,61.7333333333333
"10090","36121",10,52.3
"10091","36123",1,30
"10092","36123",2,27.9
"10093","36123",3,39.2
"10094","36123",4,41.4
"10095","36123",5,55
"10096","36123",6,66.5
"10097","36123",7,73.7
"10098","36123",8,69.8
"10099","36123",9,60.7
"10100","36123",10,50.3
"10101","37001",1,44.8
"10102","37001",2,46
"10103","37001",3,55.6
"10104","37001",4,56.9
"10105","37001",5,62.5
"10106","37001",6,73.2
"10107","37001",7,80.6
"10108","37001",8,77.9
"10109","37001",9,68.3
"10110","37001",10,61.9
"10111","37005",1,37.75
"10112","37005",2,39.55
"10113","37005",3,48.85
"10114","37005",4,50
"10115","37005",5,56.65
"10116","37005",6,66.3
"10117","37005",7,73.3
"10118","37005",8,70.95
"10119","37005",9,62.6
"10120","37005",10,56.3
"10121","37007",1,47.9
"10122","37007",2,49.3
"10123","37007",3,58.4
"10124","37007",4,60.8
"10125","37007",5,66
"10126","37007",6,75.4
"10127","37007",7,81.4
"10128","37007",8,79.6
"10129","37007",9,72.3
"10130","37007",10,65
"10131","37009",1,37.2
"10132","37009",2,38.4
"10133","37009",3,47.6
"10134","37009",4,48
"10135","37009",5,54.6
"10136","37009",6,63.9
"10137","37009",7,70.7
"10138","37009",8,68.6
"10139","37009",9,61.6
"10140","37009",10,55.4
"10141","37011",1,36.6
"10142","37011",2,36.9
"10143","37011",3,47.5
"10144","37011",4,46.7
"10145","37011",5,53.6
"10146","37011",6,63.5
"10147","37011",7,69.8
"10148","37011",8,67.6
"10149","37011",9,60.7
"10150","37011",10,54.5
"10151","37013",1,52.7
"10152","37013",2,52.85
"10153","37013",3,61.2
"10154","37013",4,62.65
"10155","37013",5,69.05
"10156","37013",6,76.8
"10157","37013",7,82.55
"10158","37013",8,81.2
"10159","37013",9,75.2
"10160","37013",10,70
"10161","37015",1,47.8
"10162","37015",2,48.1
"10163","37015",3,56.3
"10164","37015",4,58.3
"10165","37015",5,65
"10166","37015",6,74.8
"10167","37015",7,81.6
"10168","37015",8,79.5
"10169","37015",9,71.6
"10170","37015",10,65.1
"10171","37017",1,50.1
"10172","37017",2,51.2
"10173","37017",3,58.8
"10174","37017",4,60.6
"10175","37017",5,67
"10176","37017",6,75.3
"10177","37017",7,81.6
"10178","37017",8,79.8
"10179","37017",9,72.7
"10180","37017",10,66.7
"10181","37019",1,48
"10182","37019",2,48.8
"10183","37019",3,57.1
"10184","37019",4,58.8
"10185","37019",5,65.4
"10186","37019",6,74.65
"10187","37019",7,81.85
"10188","37019",8,79.75
"10189","37019",9,71.7
"10190","37019",10,65.2
"10191","37021",1,40
"10192","37021",2,41
"10193","37021",3,51.4
"10194","37021",4,51.6
"10195","37021",5,58.3
"10196","37021",6,67.4
"10197","37021",7,73.3
"10198","37021",8,71
"10199","37021",9,64.6
"10200","37021",10,58.4
"10201","37025",1,46.1
"10202","37025",2,47
"10203","37025",3,57
"10204","37025",4,58.6
"10205","37025",5,63.9
"10206","37025",6,74.4
"10207","37025",7,80.3
"10208","37025",8,78.1
"10209","37025",9,69.7
"10210","37025",10,63
"10211","37031",1,51.5
"10212","37031",2,51.7
"10213","37031",3,58.3
"10214","37031",4,60.4
"10215","37031",5,67.2
"10216","37031",6,75.6
"10217","37031",7,82.1
"10218","37031",8,80.9
"10219","37031",9,75.2
"10220","37031",10,68.9
"10221","37033",1,43.4
"10222","37033",2,44.8
"10223","37033",3,55
"10224","37033",4,56.3
"10225","37033",5,62.3
"10226","37033",6,73.4
"10227","37033",7,80.8
"10228","37033",8,78.1
"10229","37033",9,68
"10230","37033",10,61.8
"10231","37035",1,43.9
"10232","37035",2,45.5
"10233","37035",3,55.6
"10234","37035",4,57.2
"10235","37035",5,62.3
"10236","37035",6,73.1
"10237","37035",7,79.2
"10238","37035",8,77.1
"10239","37035",9,68.9
"10240","37035",10,62
"10241","37041",1,48.5
"10242","37041",2,48.8
"10243","37041",3,56.7
"10244","37041",4,59
"10245","37041",5,65.6
"10246","37041",6,75.2
"10247","37041",7,82.2
"10248","37041",8,80.2
"10249","37041",9,72.6
"10250","37041",10,66.1
"10251","37047",1,51
"10252","37047",2,51.4
"10253","37047",3,59.4
"10254","37047",4,61.4
"10255","37047",5,67.6
"10256","37047",6,75.5
"10257","37047",7,81.5
"10258","37047",8,80
"10259","37047",9,73.5
"10260","37047",10,67.6
"10261","37049",1,50.4
"10262","37049",2,51.4
"10263","37049",3,58.5
"10264","37049",4,60
"10265","37049",5,66.5
"10266","37049",6,75
"10267","37049",7,81.5
"10268","37049",8,79.9
"10269","37049",9,73.2
"10270","37049",10,66.9
"10271","37053",1,48.1
"10272","37053",2,48.1
"10273","37053",3,56.1
"10274","37053",4,57.8
"10275","37053",5,64.2
"10276","37053",6,74.6
"10277","37053",7,82.6
"10278","37053",8,80.5
"10279","37053",9,73.5
"10280","37053",10,67.3
"10281","37055",1,50
"10282","37055",2,49.9
"10283","37055",3,56.6
"10284","37055",4,58.7
"10285","37055",5,64.8
"10286","37055",6,74.7
"10287","37055",7,81.5
"10288","37055",8,80
"10289","37055",9,75.2
"10290","37055",10,68.6
"10291","37057",1,44.05
"10292","37057",2,44.9
"10293","37057",3,55.4
"10294","37057",4,56.8
"10295","37057",5,63.85
"10296","37057",6,74.4
"10297","37057",7,80.2
"10298","37057",8,77.4
"10299","37057",9,69.8
"10300","37057",10,61.65
"10301","37059",1,44
"10302","37059",2,45.2
"10303","37059",3,55.3
"10304","37059",4,57
"10305","37059",5,62.2
"10306","37059",6,73.3
"10307","37059",7,79
"10308","37059",8,77.2
"10309","37059",9,68.5
"10310","37059",10,61.9
"10311","37061",1,49.4
"10312","37061",2,51.4
"10313","37061",3,57.8
"10314","37061",4,59.9
"10315","37061",5,66
"10316","37061",6,74.9
"10317","37061",7,81.5
"10318","37061",8,79.4
"10319","37061",9,71.6
"10320","37061",10,66.1
"10321","37063",1,45
"10322","37063",2,46.5
"10323","37063",3,55.6
"10324","37063",4,57.3
"10325","37063",5,63.4
"10326","37063",6,74.1
"10327","37063",7,81.2
"10328","37063",8,78.8
"10329","37063",9,68.9
"10330","37063",10,62.5
"10331","37065",1,47.1
"10332","37065",2,48.4
"10333","37065",3,56.3
"10334","37065",4,58.1
"10335","37065",5,64.3
"10336","37065",6,74.4
"10337","37065",7,81.6
"10338","37065",8,78.9
"10339","37065",9,70.3
"10340","37065",10,64.4
"10341","37071",1,46
"10342","37071",2,47.4
"10343","37071",3,57.3
"10344","37071",4,59.2
"10345","37071",5,64.2
"10346","37071",6,74.7
"10347","37071",7,80.7
"10348","37071",8,78.8
"10349","37071",9,70.4
"10350","37071",10,63.4
"10351","37073",1,46.6
"10352","37073",2,47.2
"10353","37073",3,55.8
"10354","37073",4,57.7
"10355","37073",5,64.2
"10356","37073",6,74.5
"10357","37073",7,81.8
"10358","37073",8,79.5
"10359","37073",9,71.2
"10360","37073",10,64.8
"10361","37077",1,43.9
"10362","37077",2,45.8
"10363","37077",3,54.9
"10364","37077",4,56.3
"10365","37077",5,63.1
"10366","37077",6,73.7
"10367","37077",7,81.3
"10368","37077",8,79.1
"10369","37077",9,68.4
"10370","37077",10,61.9
"10371","37081",1,44.1
"10372","37081",2,45.1
"10373","37081",3,55.1
"10374","37081",4,57
"10375","37081",5,62.2
"10376","37081",6,73.3
"10377","37081",7,80.1
"10378","37081",8,77.2
"10379","37081",9,67.8
"10380","37081",10,61.6
"10381","37083",1,44.1
"10382","37083",2,45.4
"10383","37083",3,54.7
"10384","37083",4,56.3
"10385","37083",5,62.95
"10386","37083",6,73.7
"10387","37083",7,81.45
"10388","37083",8,78.45
"10389","37083",9,68.8
"10390","37083",10,62.25
"10391","37085",1,48.1
"10392","37085",2,49.6
"10393","37085",3,57.7
"10394","37085",4,59.9
"10395","37085",5,65.8
"10396","37085",6,75.6
"10397","37085",7,81.6
"10398","37085",8,79.1
"10399","37085",9,70.8
"10400","37085",10,64.2
"10401","37087",1,40.55
"10402","37087",2,41.1
"10403","37087",3,52.3
"10404","37087",4,52.95
"10405","37087",5,60.95
"10406","37087",6,70.25
"10407","37087",7,75.65
"10408","37087",8,72.5
"10409","37087",9,66.6
"10410","37087",10,57.3
"10411","37091",1,46.3
"10412","37091",2,46.7
"10413","37091",3,55.1
"10414","37091",4,57.5
"10415","37091",5,64.1
"10416","37091",6,74.5
"10417","37091",7,81.8
"10418","37091",8,79.2
"10419","37091",9,70.8
"10420","37091",10,64.5
"10421","37093",1,49
"10422","37093",2,50.3
"10423","37093",3,58.5
"10424","37093",4,60.5
"10425","37093",5,66.5
"10426","37093",6,75.4
"10427","37093",7,81.6
"10428","37093",8,79.6
"10429","37093",9,72.1
"10430","37093",10,65.3
"10431","37095",1,34
"10432","37095",2,36.55
"10433","37095",3,46.7
"10434","37095",4,51.4
"10435","37095",5,60
"10436","37095",6,72.7
"10437","37095",7,77.35
"10438","37095",8,76.2
"10439","37095",9,67.35
"10440","37095",10,54.05
"10441","37097",1,44.3
"10442","37097",2,45.5
"10443","37097",3,55.6
"10444","37097",4,57.2
"10445","37097",5,62.2
"10446","37097",6,73.2
"10447","37097",7,79.3
"10448","37097",8,77.4
"10449","37097",9,68.6
"10450","37097",10,62.1
"10451","37101",1,46.8
"10452","37101",2,47.15
"10453","37101",3,58.15
"10454","37101",4,59.4
"10455","37101",5,67.3
"10456","37101",6,77.4
"10457","37101",7,82.6
"10458","37101",8,80.45
"10459","37101",9,70.65
"10460","37101",10,62.35
"10461","37107",1,49.2
"10462","37107",2,50.8
"10463","37107",3,58.1
"10464","37107",4,59.8
"10465","37107",5,66.2
"10466","37107",6,75.3
"10467","37107",7,81.8
"10468","37107",8,79.5
"10469","37107",9,71.6
"10470","37107",10,66.1
"10471","37111",1,40.6
"10472","37111",2,41.7
"10473","37111",3,52.1
"10474","37111",4,52.4
"10475","37111",5,59.3
"10476","37111",6,69.35
"10477","37111",7,75.5
"10478","37111",8,73.55
"10479","37111",9,66.4
"10480","37111",10,58.85
"10481","37119",1,45
"10482","37119",2,46.4
"10483","37119",3,55.85
"10484","37119",4,57.6
"10485","37119",5,63.55
"10486","37119",6,74.35
"10487","37119",7,81.2
"10488","37119",8,78.75
"10489","37119",9,69.5
"10490","37119",10,62.7
"10491","37125",1,43.8666666666667
"10492","37125",2,43.6666666666667
"10493","37125",3,55.6666666666667
"10494","37125",4,57.3666666666667
"10495","37125",5,65.8666666666667
"10496","37125",6,75.9
"10497","37125",7,80.7333333333333
"10498","37125",8,78.8333333333333
"10499","37125",9,69.3666666666667
"10500","37125",10,60.9
"10501","37127",1,46.3
"10502","37127",2,47.7
"10503","37127",3,55.8
"10504","37127",4,57.8
"10505","37127",5,64.1
"10506","37127",6,74.3
"10507","37127",7,81.4
"10508","37127",8,78.9
"10509","37127",9,69.1
"10510","37127",10,63.6
"10511","37129",1,51.6
"10512","37129",2,52.4
"10513","37129",3,60
"10514","37129",4,61.9
"10515","37129",5,68
"10516","37129",6,75.5
"10517","37129",7,82.3
"10518","37129",8,81.4
"10519","37129",9,74.7
"10520","37129",10,69
"10521","37131",1,41.2666666666667
"10522","37131",2,42.8
"10523","37131",3,50.7666666666667
"10524","37131",4,53.2333333333333
"10525","37131",5,61.6
"10526","37131",6,72.4666666666667
"10527","37131",7,80.4
"10528","37131",8,76.9666666666667
"10529","37131",9,68.3333333333333
"10530","37131",10,60.4333333333333
"10531","37133",1,50.9
"10532","37133",2,51.8
"10533","37133",3,59
"10534","37133",4,60.6
"10535","37133",5,66.9
"10536","37133",6,75.1
"10537","37133",7,81.6
"10538","37133",8,80.2
"10539","37133",9,73.6
"10540","37133",10,67.6
"10541","37137",1,51.1
"10542","37137",2,51.8
"10543","37137",3,58.4
"10544","37137",4,60.2
"10545","37137",5,66.9
"10546","37137",6,75.2
"10547","37137",7,81.6
"10548","37137",8,80.5
"10549","37137",9,74.2
"10550","37137",10,67.5
"10551","37139",1,48.4
"10552","37139",2,48.4
"10553","37139",3,56.6
"10554","37139",4,58.6
"10555","37139",5,65
"10556","37139",6,74.9
"10557","37139",7,82.4
"10558","37139",8,80.4
"10559","37139",9,72.9
"10560","37139",10,66.5
"10561","37141",1,50.5
"10562","37141",2,51.8
"10563","37141",3,59.2
"10564","37141",4,61
"10565","37141",5,67.2
"10566","37141",6,75.1
"10567","37141",7,81.7
"10568","37141",8,80.5
"10569","37141",9,73.5
"10570","37141",10,67.6
"10571","37143",1,48.4
"10572","37143",2,48.6
"10573","37143",3,56.7
"10574","37143",4,58.8
"10575","37143",5,65.3
"10576","37143",6,75.1
"10577","37143",7,82.2
"10578","37143",8,80.2
"10579","37143",9,72.7
"10580","37143",10,66.2
"10581","37145",1,43
"10582","37145",2,44.6
"10583","37145",3,54
"10584","37145",4,56
"10585","37145",5,62.4
"10586","37145",6,73.3
"10587","37145",7,81
"10588","37145",8,78.7
"10589","37145",9,67.9
"10590","37145",10,61.4
"10591","37147",1,48.7
"10592","37147",2,50.1
"10593","37147",3,57.8
"10594","37147",4,59.2
"10595","37147",5,65.7
"10596","37147",6,75.2
"10597","37147",7,82
"10598","37147",8,79.4
"10599","37147",9,71.6
"10600","37147",10,65.9
"10601","37155",1,50.2
"10602","37155",2,51
"10603","37155",3,59
"10604","37155",4,60.9
"10605","37155",5,67.5
"10606","37155",6,75.9
"10607","37155",7,82.1
"10608","37155",8,80.2
"10609","37155",9,73
"10610","37155",10,66.7
"10611","37161",1,44
"10612","37161",2,44.9
"10613","37161",3,55.45
"10614","37161",4,56.55
"10615","37161",5,63.4
"10616","37161",6,74.05
"10617","37161",7,79.75
"10618","37161",8,77.2
"10619","37161",9,69.95
"10620","37161",10,62.35
"10621","37163",1,49
"10622","37163",2,51.2
"10623","37163",3,57.7
"10624","37163",4,59.9
"10625","37163",5,66.1
"10626","37163",6,75.4
"10627","37163",7,81.8
"10628","37163",8,79.2
"10629","37163",9,71.3
"10630","37163",10,65.4
"10631","37167",1,46.6
"10632","37167",2,47.8
"10633","37167",3,57.6
"10634","37167",4,59.3
"10635","37167",5,64.4
"10636","37167",6,74.4
"10637","37167",7,80.6
"10638","37167",8,78.5
"10639","37167",9,70.4
"10640","37167",10,63.7
"10641","37169",1,42.7
"10642","37169",2,44.2
"10643","37169",3,54.3
"10644","37169",4,55.9
"10645","37169",5,61.1
"10646","37169",6,72.3
"10647","37169",7,78.9
"10648","37169",8,76.1
"10649","37169",9,67.2
"10650","37169",10,60.9
"10651","37171",1,43.25
"10652","37171",2,44.75
"10653","37171",3,54.35
"10654","37171",4,55.95
"10655","37171",5,62.05
"10656","37171",6,73
"10657","37171",7,80
"10658","37171",8,77.55
"10659","37171",9,68.5
"10660","37171",10,61.75
"10661","37173",1,38.1
"10662","37173",2,38.8
"10663","37173",3,49.5
"10664","37173",4,48.8
"10665","37173",5,55.9
"10666","37173",6,64.4
"10667","37173",7,70.4
"10668","37173",8,68.6
"10669","37173",9,62.5
"10670","37173",10,55.7
"10671","37175",1,40.4
"10672","37175",2,41.8
"10673","37175",3,51.6
"10674","37175",4,52.9
"10675","37175",5,58
"10676","37175",6,67.2
"10677","37175",7,72.5
"10678","37175",8,70.6
"10679","37175",9,63.7
"10680","37175",10,57.7
"10681","37177",1,50
"10682","37177",2,50
"10683","37177",3,57.3
"10684","37177",4,59.3
"10685","37177",5,65.8
"10686","37177",6,75.2
"10687","37177",7,82.2
"10688","37177",8,80.4
"10689","37177",9,74.1
"10690","37177",10,67.5
"10691","37181",1,44.3
"10692","37181",2,46.3
"10693","37181",3,55.4
"10694","37181",4,56.2
"10695","37181",5,63.3
"10696","37181",6,73.8
"10697","37181",7,81.6
"10698","37181",8,79.2
"10699","37181",9,68.5
"10700","37181",10,62.1
"10701","37183",1,46.7
"10702","37183",2,48
"10703","37183",3,56.5
"10704","37183",4,58.3
"10705","37183",5,64.5
"10706","37183",6,74.9
"10707","37183",7,81.3
"10708","37183",8,79
"10709","37183",9,69.6
"10710","37183",10,63.4
"10711","37189",1,37.4
"10712","37189",2,38.1
"10713","37189",3,48.2
"10714","37189",4,47.8
"10715","37189",5,54.5
"10716","37189",6,64.4
"10717","37189",7,70.9
"10718","37189",8,68.7
"10719","37189",9,61.6
"10720","37189",10,55.2
"10721","37197",1,42.8
"10722","37197",2,44.1
"10723","37197",3,54.2
"10724","37197",4,55.8
"10725","37197",5,61.3
"10726","37197",6,72.2
"10727","37197",7,78.1
"10728","37197",8,76.4
"10729","37197",9,67.5
"10730","37197",10,61
"10731","37199",1,37.5
"10732","37199",2,37.7
"10733","37199",3,48.6
"10734","37199",4,48.3
"10735","37199",5,55.4
"10736","37199",6,64
"10737","37199",7,69.8
"10738","37199",8,68.2
"10739","37199",9,62
"10740","37199",10,56.1
"10741","38003",1,11.7
"10742","38003",2,15.7
"10743","38003",3,28.4
"10744","38003",4,38.1
"10745","38003",5,52.8
"10746","38003",6,69.4
"10747","38003",7,72.2
"10748","38003",8,68.8
"10749","38003",9,57.5
"10750","38003",10,38.3
"10751","38005",1,10.3
"10752","38005",2,15.1
"10753","38005",3,27.6
"10754","38005",4,36.8
"10755","38005",5,52.1
"10756","38005",6,66.8
"10757","38005",7,70.3
"10758","38005",8,68
"10759","38005",9,56.9
"10760","38005",10,37.2
"10761","38007",1,17.9
"10762","38007",2,23.4
"10763","38007",3,32.8
"10764","38007",4,38
"10765","38007",5,52.9
"10766","38007",6,65.6
"10767","38007",7,69.5
"10768","38007",8,70.2
"10769","38007",9,57.5
"10770","38007",10,38
"10771","38009",1,9.7
"10772","38009",2,15.8
"10773","38009",3,28.6
"10774","38009",4,36.2
"10775","38009",5,52.7
"10776","38009",6,65.8
"10777","38009",7,69.4
"10778","38009",8,68.1
"10779","38009",9,55.9
"10780","38009",10,36.9
"10781","38011",1,20.8
"10782","38011",2,23.2
"10783","38011",3,33.9
"10784","38011",4,38.2
"10785","38011",5,52.7
"10786","38011",6,66.3
"10787","38011",7,70.5
"10788","38011",8,71.1
"10789","38011",9,58.1
"10790","38011",10,38.1
"10791","38015",1,13.4
"10792","38015",2,19.3
"10793","38015",3,32
"10794","38015",4,38.9
"10795","38015",5,52.9
"10796","38015",6,68.4
"10797","38015",7,71.1
"10798","38015",8,70.2
"10799","38015",9,58
"10800","38015",10,38.7
"10801","38019",1,9.3
"10802","38019",2,11.3
"10803","38019",3,24.7
"10804","38019",4,34.7
"10805","38019",5,51.3
"10806","38019",6,65.7
"10807","38019",7,69.4
"10808","38019",8,66
"10809","38019",9,54.7
"10810","38019",10,36
"10811","38021",1,12.1
"10812","38021",2,16
"10813","38021",3,29.5
"10814","38021",4,38.8
"10815","38021",5,52.5
"10816","38021",6,69.2
"10817","38021",7,71.9
"10818","38021",8,69.7
"10819","38021",9,56.9
"10820","38021",10,38
"10821","38023",1,11.4
"10822","38023",2,17.2
"10823","38023",3,29.7
"10824","38023",4,36.8
"10825","38023",5,53.2
"10826","38023",6,63.4
"10827","38023",7,67.6
"10828","38023",8,68.5
"10829","38023",9,56.7
"10830","38023",10,36
"10831","38025",1,17.85
"10832","38025",2,20.65
"10833","38025",3,33.95
"10834","38025",4,40.55
"10835","38025",5,54.3
"10836","38025",6,67.3
"10837","38025",7,70.85
"10838","38025",8,70.05
"10839","38025",9,57.95
"10840","38025",10,39.35
"10841","38029",1,13.5
"10842","38029",2,18.9
"10843","38029",3,32.3
"10844","38029",4,39
"10845","38029",5,52.4
"10846","38029",6,68.4
"10847","38029",7,71.5
"10848","38029",8,70.4
"10849","38029",9,58
"10850","38029",10,38.4
"10851","38031",1,10.4
"10852","38031",2,15.3
"10853","38031",3,27.4
"10854","38031",4,36.6
"10855","38031",5,51.5
"10856","38031",6,68
"10857","38031",7,71.4
"10858","38031",8,68.6
